_id,address_1,address_2,address_3,brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,state_province,street,website_url
64278c5edc5bf26032382772,323 N Washington St,null,null,contract,Westmont,United States,5858b701-9e27-44e6-8ab8-b950b72c4181,41.804494,-87.981157,51st Ward Beer Company,7732205899,60559-1512,Illinois,Illinois,323 N Washington St,null
64278c5edc5bf26032382773,3801 S Truman Rd Ste 1,null,null,brewpub,Washougal,United States,4d878d25-a8fb-49e7-93da-56d229bf46ff,45.56577849,-122.3269349,54-40 Brewing Company,3609077062,98671-2589,Washington,Washington,3801 S Truman Rd Ste 1,http://www.54-40brewing.com
64278c5edc5bf26032382774,119 E Chuska St,null,null,proprietor,Aztec,United States,126f87c3-1c6d-4ff0-b35c-c8dfa9a8e1b4,36.8213739,-107.9950235,550 Brewing,5054861094,87410-2110,New Mexico,New Mexico,119 E Chuska St,http://Www.550brew.com
64278c5edc5bf26032382775,608 4th St,null,null,micro,Clovis,United States,4a4baf4f-921c-46c0-9130-afcc4ce4f4d2,36.82517171,-119.7017487,559 Local Brewing,5594731875,93612-1183,California,California,608 4th St,http://www.fresnobrewingcompany.com
64278c5edc5bf26032382777,303A W Main St,null,null,micro,Teutopolis,United States,f4a902c1-e5a6-43da-b3e4-a1ffc97d31a9,39.13142194,-88.47806652,5770 Brewery,6183397841,62467-1355,Illinois,Illinois,303A W Main St,http://www.5770brewery.com
64278c5edc5bf26032382778,"583-8, Uiam-ro",Janggye-myeon,null,brewpub,Jangsu-gun,South Korea,90d1fa86-77d7-4a21-9818-e338fa6fdb96,35.68271721,127.6205123,583 양조장(583 Brewery),063-353-5515,55621,Jeollabukdo,Jeollabukdo,"583-8, Uiam-ro",http://www.583beer.modoo.at
64278c5edc5bf2603238277a,1015 E Lincoln Ave Ste 106,null,null,micro,Yakima,United States,cc8de428-9663-466c-bae8-73ad9edf0892,46.61136701,-120.4930458,5th Line Brewing Co,5093676300,98901,Washington,Washington,1015 E Lincoln Ave Ste 106,https://5thlinebrewing.com/
64278c5edc5bf2603238277c,null,null,null,planning,Lakewood,United States,e2bb50c4-260f-4f42-8306-392f7bd5f4ba,39.6311085,-105.1100582,6 & 40 Brewery/Taproom,3032325347,80215-5548,Colorado,Colorado,null,http://www.tomsbrewshop.com
64278c5edc5bf2603238277f,35 Main St,null,null,brewpub,Ossining,United States,6f431fe7-b136-444b-84e3-3a2042903d93,41.15866213,-73.86768188,6 Degrees of Separation,9144325969,10562-4662,New York,New York,35 Main St,http://www.6degreesbp.com
64278c5edc5bf26032382782,945 Broadway St NE,null,null,micro,Minneapolis,United States,f3e9ba4b-0246-44ac-9170-f095d19e8d64,45.000631,-93.2062058,612 Brew,6129648939,55413-1471,Minnesota,Minnesota,945 Broadway St NE,http://www.612brew.com
64278c5edc5bf26032382783,600 South La Brea Ave,null,null,brewpub,Los Angeles,United States,af6cb069-b61a-4c69-8fd2-0a5f87c11a17,34.0730485,-118.3440213,6th and La Brea,null,90036,California,California,600 South La Brea Ave,http://www.6thlabrea.com
64278c5edc5bf26032382784,247 S 2nd St,null,null,brewpub,Coos Bay,United States,6a928a00-bf8e-4481-ae27-a2a5b14f56e2,43.36654751,-124.2147508,7 Devils Brewing Co,5418083738,97420-1642,Oregon,Oregon,247 S 2nd St,http://www.7devilsbrewery.com
64278c5edc5bf26032382786,1085 Washington St,null,null,brewpub,Dubuque,United States,e861ea88-9815-48a0-84ba-d2a1929178e7,42.5045556,-90.6635263,7 Hills Brewing Company,5635878306,52001-4932,Iowa,Iowa,1085 Washington St,http://www.7hillsbrew.com
64278c5edc5bf26032382789,2101 Jefferson Ave,null,null,micro,Tacoma,United States,745b65a8-d682-465c-a418-0188ce5878c2,47.242614,-122.4390379,7 Seas Brewing Co,2535727771,98402-1519,Washington,Washington,2101 Jefferson Ave,http://www.7seasbrewing.com
64278c5edc5bf2603238278a,10593 W Main Rd,null,null,micro,Ripley,United States,a1199657-e4a9-496b-88c3-999f9e7e97e9,42.24869073,-79.7497349,7 Sins Brewery,7165812090,14775-9746,New York,New York,10593 W Main Rd,http://www.7sinsbrewery.com
64278c5edc5bf2603238278b,181 Tank Farm Rd Ste 110,null,null,brewpub,San Luis Obispo,United States,a3a1eac7-b858-4bdd-81ac-c2099b717da2,35.2467278,-120.6706375,7 Sisters Brewing Co,8058687133,93401-7082,California,California,181 Tank Farm Rd Ste 110,http://www.7sistersbrewing.com
64278c5edc5bf2603238278c,718 Market St,null,null,brewpub,Metropolis,United States,3f3220f8-75f8-4fea-a5a4-289aa3267f11,37.15373334,-88.73129158,"718BrewCafe, LLP",6185247180,62960-1634,Illinois,Illinois,718 Market St,http://www.718BrewCafe.com
64278c5edc5bf2603238278d,15 E Cross St,null,null,micro,Ypsilanti,United States,c00f57cf-acdd-46da-9269-d182cb87a7e4,42.24586784,-83.61103475,734 Brewing Company,7346496453,48198,Michigan,Michigan,15 E Cross St,null
64278c5edc5bf2603238278e,47 Washington St,null,null,brewpub,Dover,United States,66a91db6-7d2a-4d67-a720-7f924cae3571,43.1953787,-70.8728379,7th Settlement Brewery,6033731001,03820-3877,New Hampshire,New Hampshire,47 Washington St,http://www.7thsettlement.com
64278c5edc5bf26032382792,26755 Jefferson Ave Ste F,null,null,brewpub,Murrieta,United States,c6a766f9-a187-4e5b-9519-6c737ce0cde5,33.53033448,-117.1762542,8 Bit Brewing Company,9516772322,92562-6941,California,California,26755 Jefferson Ave Ste F,http://www.8bitbrewerycompany.com
64278c5edc5bf26032382794,Chilgrove Road,Lavant,null,micro,Chichester,England,745272b9-5d04-4468-b1f7-e76a75c22de9,50.89212,-0.81111,81 Artisan,7990035736,PO18 9HP,West Sussex,West Sussex,Chilgrove Road,https://81artisan.com/
64278c5edc5bf26032382796,841 E Milwaukee St,null,null,brewpub,Whitewater,United States,187f0cfc-1433-4d8c-89c0-5b4151504a71,42.8323014,-88.71427344,841 Brewhouse,2624738000,53190-2126,Wisconsin,Wisconsin,841 E Milwaukee St,null
64278c5edc5bf26032382797,8951 de Soto Ave,null,null,micro,Canoga Park,United States,3055793c-9330-4fe1-958b-fef6d2a0e057,34.2218019,-118.5885323,8one8 Brewing Company,8188352286,91304-5901,California,California,8951 de Soto Ave,http://www.818brewing.com
64278c5edc5bf26032382798,1132 N 8th St,null,null,brewpub,Sheboygan,United States,2d880e85-5b0f-447b-b1b2-5bcae8a4b130,43.75674392,-87.71305702,8th Street Ale Haus,9202087540,53081-3402,Wisconsin,Wisconsin,1132 N 8th St,http://www.sheboyganalehaus.com
64278c5edc5bf2603238279a,2202 Dallas St,null,null,micro,Houston,United States,c2bc693f-906a-46a0-a5f9-82eab2d2845b,29.7487783,-95.3559402,8th Wonder Brewery,7133970072,77003-3519,Texas,Texas,2202 Dallas St,http://www.8thwonderbrew.com
64278c5edc5bf2603238279b,Ballymakeera,null,null,micro,Macroom,Ireland,a0a230f6-17b2-4460-8eca-61e57be53ed5,51.936249,-9.146507143,9 White Deer Brewery,35302627110,P12 E277,Cork,Cork,Ballymakeera,http://www.9whitedeer.ie/
64278c5edc5bf2603238279c,1718 S Elm St,null,null,micro,Sherman,United States,2b067eab-e0b0-46b6-aaea-e40a62cf632f,33.61788732,-96.60698055,903 Brewers,2142438090,75090-8725,Texas,Texas,1718 S Elm St,http://www.903brewers.com
64278c5edc5bf2603238279d,821 Cornwall St,null,null,micro,Cambria,United States,de6341a8-881b-4d9f-9335-5e9203e8a2c3,35.5666725,-121.0985408,927 Beer Company,8052035265,93428-2434,California,California,821 Cornwall St,http://www.cambriabeerco.com
64278c5edc5bf2603238279e,9585 N Industrial Dr,null,null,brewpub,Saint John,United States,b4e012c5-0f36-4d0a-a40b-cbcb29c7ceed,41.44400246,-87.46380305,95ate5 Brewpub,2193656506,46373,Indiana,Indiana,9585 N Industrial Dr,http://www.95ate5.com
64278c5edc5bf260323827a0,26685 486th Ave,null,null,micro,Valley Springs,United States,9aeccd09-8884-4f0e-93f4-c44dacd246aa,43.51733014,-96.49421923,A Homestead Brew,6055535015,57068-7309,South Dakota,South Dakota,26685 486th Ave,http://www.ahomesteadbrew.com
64278c5edc5bf260323827a2,1461 Hendricks Ave,null,null,micro,Jacksonville,United States,5b627789-ff7e-4890-a7cf-24572bf547a2,30.3108962,-81.6545197,Aardwolf Brewing Company,9043010755,32207-8622,Florida,Florida,1461 Hendricks Ave,http://www.aardwolfbrewing.com
64278c5edc5bf260323827a5,1115 16th St,null,null,contract,Miami Beach,United States,9c7b9f2a-6deb-44a1-9b3e-f83952a4db38,25.7890381,-80.1402943,Abbey Brewing Co,3055388110,33139-2441,Florida,Florida,1115 16th St,null
64278c5edc5bf260323827a6,215 W. Alicante Rd,null,null,micro,Santa Fe,United States,9c5acc37-15fa-4838-91ee-47bf27a94777,35.66555826,-105.9465207,"Abbey Brewing Company, LLC",5056706802,87505,New Mexico,New Mexico,215 W. Alicante Rd,http://www.abbeybrewing.biz
64278c5edc5bf260323827a7,219 W Grand River Ave,null,null,brewpub,Howell,United States,30d8f77b-aeec-4435-a280-16bacd1b1c97,42.60773722,-83.93094539,Aberrant Ales,5175188699,48843,Michigan,Michigan,219 W Grand River Ave,http://www.aberrantales.com
64278c5edc5bf260323827a8,110 Werz Industrial Blvd Ste 130,null,null,micro,Newnan,United States,b161916f-3f69-4f16-8059-eef9eee6877c,33.40257035,-84.76356641,Abide Brewing Company,6789726747,30263-5802,Georgia,Georgia,110 Werz Industrial Blvd Ste 130,http://www.abidebrewing.com
64278c5edc5bf260323827a9,1301 Manhattan Ave,null,null,brewpub,Hermosa Beach,United States,e2fa853c-ca91-4043-878d-0bcee9900ea3,33.8734519,-118.4048656,Abigaile,3107988227,90254-3666,California,California,1301 Manhattan Ave,http://abigailrestaurant.com
64278c5edc5bf260323827ad,31 Columbia Cir,null,null,micro,Merrimack,United States,e6780612-ff74-4289-8718-a229529e3ee1,42.851742,-71.493705,Able Ebenezer Brewing Company,8442232253,03054-4161,New Hampshire,New Hampshire,31 Columbia Cir,http://www.ableebenezer.com
64278c5edc5bf260323827ae,1121 Quincy St NE,null,null,micro,Minneapolis,United States,31678502-edf6-4eb0-bc10-4ede5ac279b6,44.9993934,-93.2510686,Able Seedhouse and Brewery,6124054642,55413-2773,Minnesota,Minnesota,1121 Quincy St NE,http://www.ablebeer.com
64278c5edc5bf260323827b0,16990 Via Tazon Ste 123,null,null,micro,San Diego,United States,4db32843-26ff-4e73-9e24-1cb874109b24,33.02391,-117.08575,Abnormal Beer Company,8586182463,92127-1649,California,California,16990 Via Tazon Ste 123,http://abnormalbeer.co
64278c5edc5bf260323827b1,129 W Washington St,null,null,brewpub,Charles Town,United States,28e05fda-77a4-4a5a-9f8a-08169ec07ce5,39.28867207,-77.8607888,Abolitionist Ale Works,6812521548,25414-1529,West Virginia,West Virginia,129 W Washington St,http://www.abolitionistaleworks.com
64278c5edc5bf260323827b2,100 Lockett Rd,null,null,brewpub,Knoxville,United States,bec6adc5-3a3b-4793-8364-c58f16e88cc8,35.932287,-84.016459,Abridged Beer Company,8658989438,37919-4807,Tennessee,Tennessee,100 Lockett Rd,http://www.abridgedbeer.com
64278c5edc5bf260323827b3,2878 Columbia St,null,null,micro,Torrance,United States,67525d30-1f18-4f03-a8ba-28a1153955eb,33.8431391,-118.3378601,Absolution Brewing Co,3104904860,90503-3808,California,California,2878 Columbia St,http://www.absolutionbrewingcompany.com
64278c5edc5bf260323827b4,7536 Fay Ave,null,null,brewpub,La Jolla,United States,600f88e5-9dc9-4a41-b54e-909c292ba4bb,32.84083388,-117.2740167,Absolution By the Sea,6192024152,92037-4839,California,California,7536 Fay Ave,null
64278c5edc5bf260323827b5,Palehouse Common,null,null,micro,Uckfield,England,98b6e0ab-22ba-4864-80b0-a967ca61e536,50.945743,0.14604,Abyss Brewing Ltd,1825840561,TN22 5RB,East Sussex,East Sussex,Palehouse Common,https://abyssbrewing.co.uk/
64278c5edc5bf260323827b6,115 W 15th St,null,null,brewpub,Cheyenne,United States,829f7243-78f3-4282-b0e8-1a5fcb10a229,41.130063,-104.819296,Accomplice Beer Company,3076322337,82001-4564,Wyoming,Wyoming,115 W 15th St,http://www.accomplicebeer.com
64278c5edc5bf260323827b7,6712 S Independence St,null,null,contract,Littleton,United States,b52bfb27-345f-4add-bfc3-1b6fc67ab55b,39.5383949,-105.1059543,Acidulous Brewing Company,3039952895,80128-4046,Colorado,Colorado,6712 S Independence St,null
64278c5edc5bf260323827b8,211 W Mercer St,null,null,micro,Dripping Springs,United States,7fa5779e-88df-42ab-895b-412b635498ae,30.19269957,-98.09006208,Acopon Brewing Co,5128294723,78620-5363,Texas,Texas,211 W Mercer St,http://www.acoponbrewing.com
64278c5edc5bf260323827b9,2105 Meridian Ave E,null,null,micro,Edgewood,United States,1a6206ad-e34b-421d-92d9-ba409cfedf82,47.23859752,-122.2934912,Acorn Brewing,2535178899,98371,Washington,Washington,2105 Meridian Ave E,https://www.acornbeer.com/
64278c5edc5bf260323827ba,1795 Hancock St Ste P1,null,null,closed,San Diego,United States,2fe1e670-d832-4ba5-b957-f86a09ee062d,32.74219079,-117.1840465,Acoustic Ales Brewing Experiment,6192992537,92110-2006,California,California,1795 Hancock St Ste P1,http://www.acousticales.com
64278c5edc5bf260323827bb,655 N James Rd,null,null,micro,Columbus,United States,ea7f7091-5e37-4762-bbcc-9a51702c99c1,39.9868523,-82.9080986,"Actual Brewing Company, LLC",6146363825,43219-1837,Ohio,Ohio,655 N James Rd,http://wwww.actualbeer.com
64278c5edc5bf260323827bc,104 N Lewis St,null,null,brewpub,Monroe,United States,0d0f85e7-bc2d-44fc-bf27-4f14e5d6136a,47.85588471,-121.970887,Adam's Northwest Bistro / Twin Rivers Brewing,3607944056,98272-1502,Washington,Washington,104 N Lewis St,http://www.adamsnwbistro.com
64278c5edc5bf260323827bd,2314 Rutland Dr Ste 100,null,null,micro,Austin,United States,9ff5f718-dee7-4e69-b79c-6250de87e840,30.3826286,-97.7201589,Adelbert's Brewery LLC,5126621462,78758-5273,Texas,Texas,2314 Rutland Dr Ste 100,http://www.adelbertsbeer.com
64278c5edc5bf260323827be,33 Canada St,null,null,micro,Lake George,United States,a180c4e0-77cc-4088-951c-62192abd99d4,43.41850655,-73.71407763,Adirondack Pub and Brewery,5186680002,12845-1603,New York,New York,33 Canada St,http://www.adkpub.com
64278c5edc5bf260323827bf,202A W Main St,null,null,micro,Gouverneur,United States,1b7f0552-3b1a-4737-8cb4-eb8d7134d903,44.33237311,-75.47489238,Adirondack Toboggan Company Microbrewery,3157716313,13642-1334,New York,New York,202A W Main St,http://www.adktoboggan.net
64278c5edc5bf260323827c0,20 F St NW,null,null,contract,Washington,United States,49e805d3-70e3-4c21-81d6-d21e290ffefe,38.89742205,-77.0094205,AdMerk Corp. Inc.,6172028069,20001-6700,District of Columbia,District of Columbia,20 F St NW,http://www.paugustin.com
64278c5edc5bf260323827c1,67 Galli Dr Ste E,null,null,micro,Novato,United States,2861f9b7-ebe4-49a5-a047-8aa0c142dbf3,38.07349982,-122.5358157,Adobe Creek Brewing Company,4155064565,94949-5718,California,California,67 Galli Dr Ste E,http://www.adobecreekbrewing.com
64278c5edc5bf260323827c3,Mouse Lane,null,null,micro,Steyning,England,ef2e3826-f9b5-44d2-b901-331aa728a8cd,50.893624,-0.340173,Adur Brewery,1903867614,BN44 3DG,West Sussex,West Sussex,Mouse Lane,https://www.adurbrewery.co.uk/
64278c5edc5bf260323827c6,null,null,null,planning,Denver,United States,e77c24b4-8b21-4d28-a9c0-568623b77cd9,39.7391428,-104.984696,Aero Craft Brewing,3039185446,80212-2199,Colorado,Colorado,null,http://www.aerocraft.beer
64278c5edc5bf260323827c7,117 N Handley St,null,null,micro,Wichita,United States,6f0bba92-cc4b-49df-ad02-827b08bd7272,37.68455054,-97.35071131,Aero Plains Brewing,3164482811,67203-6114,Kansas,Kansas,117 N Handley St,http://www.aeroplainsbrewing.com
64278c5edc5bf260323827c8,14 Tyler St,null,null,micro,Somerville,United States,59b8c8b8-6850-4b24-81f0-a16a9cd87773,42.3819723,-71.1062676,Aeronaut Brewing Company,6179874236,02143-3224,Massachusetts,Massachusetts,14 Tyler St,http://www.aeronautbrewing.com
64278c5edc5bf260323827c9,28822 Old Town Front St Ste 107,null,null,micro,Temecula,United States,333c81a4-9bcd-4699-b28a-2c49dd696596,33.49310382,-117.1485306,Aftershock Brewing Co,9519722256,92590-2893,California,California,28822 Old Town Front St Ste 107,http://www.aftershockbrewingco.com
64278c5edc5bf260323827ca,844 N Ridge Ave,null,null,micro,Lombard,United States,c185b848-a69a-4d73-8a33-7b6f0db2e3fc,41.90549742,-88.02234574,Afterthought Brewing Company,6303011615,60148-1215,Illinois,Illinois,844 N Ridge Ave,http://afterthoughtbrewing.com
64278c5edc5bf260323827cc,401 E Main St,null,null,micro,Louisville,United States,3d00e6db-0f45-43a5-add5-b9455edfdccb,38.2554568,-85.7440377,Against the Grain Brewery,5025150174,40202-1110,Kentucky,Kentucky,401 E Main St,http://atgbrewery.com
64278c5edc5bf260323827cd,1800 Northwestern Pkwy,null,null,micro,Louisville,United States,68855f86-415a-44e9-a0ab-53e6c8b10a3d,38.2658758,-85.7767241,Against the Grain Production Facility,null,40203,Kentucky,Kentucky,1800 Northwestern Pkwy,null
64278c5edc5bf260323827cf,31115 W Crossroads Ln,null,null,closed,Eugene,United States,f1ed5260-13cb-4f22-a4ac-0e1f7f676a12,44.18922784,-123.1277712,"Agrarian Ales, LLC",5416323803,97408-9220,Oregon,Oregon,31115 W Crossroads Ln,http://www.agales.com
64278c5edc5bf260323827d1,250 Commercial St Ste 2001,null,null,micro,Manchester,United States,b9f4f532-15df-4a50-b15e-e5cd5d41977b,42.9899594,-71.46899187,Aigean Ales,6035188550,03101-1165,New Hampshire,New Hampshire,250 Commercial St Ste 2001,null
64278c5edc5bf260323827d2,140 Laurens St SW,null,null,brewpub,Aiken,United States,dfec4bba-cfbc-4562-b6be-f0563f51821a,33.5603084,-81.7228141,Aiken Brewing Co,8035020707,29801-3848,South Carolina,South Carolina,140 Laurens St SW,http://www.aikenbrewingcompany.com
64278c5edc5bf260323827d3,22 Mill Ln,null,null,micro,Amherst,United States,f4c592ed-4c20-4b87-bb35-64f894a6cc6b,44.8329462,-68.3677435,Airline Brewing Company,2075842337,4428,Maine,Maine,22 Mill Ln,http://www.abcmaine.beer
64278c5edc5bf260323827d4,8611 S 212th St,null,null,micro,Kent,United States,9737bf0c-b29e-49d7-9778-3951072eb147,47.4119802,-122.2391026,Airways Brewing Co,2532001707,98031-1910,Washington,Washington,8611 S 212th St,http://www.airwaysbrewing.com
64278c5edc5bf260323827d5,320 W Harrison St,null,null,brewpub,Kent,United States,d9578437-2aa8-45ab-97f2-cf6f7074d9af,47.382498,-122.235649,Airways Brewing Co. Bistro & Beer Garden,2532368632,98032,Washington,Washington,320 W Harrison St,http://airwaysbrewing.com/bistro-beer-garden/
64278c5edc5bf260323827d6,150 Crane Dr,null,null,brewpub,Athens,United States,828ee507-7142-4c7c-9f0b-82964d4195d0,33.94270289,-83.47153754,Akademia Brewing Company,7064613208,30606-0600,Georgia,Georgia,150 Crane Dr,http://www.AkademiaBC.com
64278c5edc5bf260323827d8,58 E Market St,null,null,micro,Akron,United States,d4f4e76b-b971-4dcb-8a9b-d6c36a3e8c22,41.08512193,-81.51645882,Akronym Brewing LLC,3306208274,44308,Ohio,Ohio,58 E Market St,http://www.akronymbrewing.com
64278c5edc5bf260323827da,4736 SE 24th Ave,null,null,micro,Portland,United States,b7db853a-e8aa-430f-84c8-d49b72184d01,45.48882655,-122.6412495,Alameda Brewing Co,5034609025,97202-4787,Oregon,Oregon,4736 SE 24th Ave,null
64278c5edc5bf260323827db,4765 NE Fremont St,null,null,micro,Portland,United States,07ad4030-fb5b-4eb7-9b28-d7f5556b145d,45.54849565,-122.6136209,Alameda Brewing Co,5034609025,97213-1724,Oregon,Oregon,4765 NE Fremont St,http://www.alamedabrewing.com
64278c5edc5bf260323827dc,1716 Park St,null,null,micro,Alameda,United States,6fbd1118-ceea-4be9-a784-45dd623f16f0,37.76833631,-122.2394506,Alameda Island Brewing Company,5102178885,94501-1416,California,California,1716 Park St,http://www.alamedaislandbrewingcompany.com
64278c5edc5bf260323827dd,415 Burnet St,null,null,micro,San Antonio,United States,edf1c0fb-cce0-44ec-8d98-dd4778e2d533,29.42902321,-98.4771638,Alamo Beer Co,2108725589,78202-1909,Texas,Texas,415 Burnet St,http://www.alamobeer.com
64278c5edc5bf260323827df,2004 Capitol Ave,null,null,brewpub,Sacramento,United States,aa3c4d60-4fb2-49e2-980c-6a61672d90cb,38.57323961,-121.4811835,Alaro Craft Brewery,9164367711,95811,California,California,2004 Capitol Ave,http://www.alarobrewing.com
64278c5edc5bf260323827e0,5429 Shaune Dr,null,null,regional,Juneau,United States,d065903f-f9fc-4e4c-a64d-9b69905431b5,58.35681231,-134.4918763,Alaskan Brewing Co.,9077805866,99801-9540,Alaska,Alaska,5429 Shaune Dr,http://www.alaskanbeer.com
64278c5edc5bf260323827e1,11 Benton Ave E,null,null,brewpub,Albia,United States,d188560a-fd0d-4a44-9e4b-11aab9db8205,41.02718903,-92.8073711,Albia Brewing Co,6419324085,52531-2032,Iowa,Iowa,11 Benton Ave E,http://www.albiabrewingcompany.blogspot.com
